No	Time	DC/AC	Value	Unit	AUTO
593	16:23:57	DC	-137,2	uA	pass
594	16:23:58	DC	-135,5	uA	pass
595	16:23:58	DC	-133,8	uA	pass
596	16:23:59	DC	-133,0	uA	pass
597	16:23:59	DC	-131,3	uA	pass
598	16:24:00	DC	-129,7	uA	pass
599	16:24:00	DC	-128,9	uA	pass
600	16:24:01	DC	-127,4	uA	pass
601	16:24:02	DC	-126,0	uA	pass
602	16:24:02	DC	-125,2	uA	pass
603	16:24:03	DC	-123,5	uA	pass
604	16:24:03	DC	-121,9	uA	pass
605	16:24:04	DC	-121,1	uA	pass
606	16:24:04	DC	-119,6	uA	pass
607	16:24:05	DC	-118,8	uA	pass
608	16:24:06	DC	-117,4	uA	pass
609	16:24:06	DC	-115,9	uA	pass
610	16:24:07	DC	-114,3	uA	pass
611	16:24:07	DC	-113,5	uA	pass
612	16:24:08	DC	-112,0	uA	pass
613	16:24:09	DC	-111,3	uA	pass
614	16:24:09	DC	-109,8	uA	pass
615	16:24:10	DC	-108,5	uA	pass
616	16:24:10	DC	-107,2	uA	pass
617	16:24:11	DC	-106,5	uA	pass
618	16:24:11	DC	-105,2	uA	pass
619	16:24:12	DC	-103,9	uA	pass
620	16:24:13	DC	-103,2	uA	pass
621	16:24:13	DC	-101,9	uA	pass
622	16:24:14	DC	-100,5	uA	pass
623	16:24:14	DC	-099,8	uA	pass
624	16:24:15	DC	-098,5	uA	pass
625	16:24:16	DC	-097,3	uA	pass
626	16:24:16	DC	-096,7	uA	pass
627	16:24:17	DC	-095,6	uA	pass
628	16:24:17	DC	-094,3	uA	pass
629	16:24:18	DC	-093,6	uA	pass
630	16:24:18	DC	-092,4	uA	pass
631	16:24:19	DC	-091,2	uA	pass
632	16:24:20	DC	-090,6	uA	pass
633	16:24:20	DC	-089,4	uA	pass
634	16:24:21	DC	-088,3	uA	pass
635	16:24:21	DC	-087,7	uA	pass
636	16:24:22	DC	-086,5	uA	pass
637	16:24:22	DC	-086,0	uA	pass
638	16:24:23	DC	-085,0	uA	pass
639	16:24:24	DC	-084,0	uA	pass
640	16:24:24	DC	-082,9	uA	pass
641	16:24:25	DC	-082,3	uA	pass
642	16:24:25	DC	-081,2	uA	pass
