No	Time	DC/AC	Value	Unit	AUTO
556	17:39:36	DC	-052,9	V	pass
557	17:39:37	DC	-052,9	V	pass
558	17:39:38	DC	-052,8	V	pass
559	17:39:38	DC	-052,7	V	pass
560	17:39:39	DC	-052,7	V	pass
561	17:39:39	DC	-052,6	V	pass
562	17:39:40	DC	-052,6	V	pass
563	17:39:40	DC	-052,5	V	pass
564	17:39:41	DC	-052,5	V	pass
565	17:39:42	DC	-052,4	V	pass
566	17:39:42	DC	-052,4	V	pass
567	17:39:43	DC	-052,3	V	pass
568	17:39:43	DC	-052,2	V	pass
569	17:39:44	DC	-052,2	V	pass
570	17:39:45	DC	-052,1	V	pass
571	17:39:45	DC	-052,1	V	pass
572	17:39:46	DC	-052,0	V	pass
573	17:39:46	DC	-052,0	V	pass
574	17:39:47	DC	-051,9	V	pass
575	17:39:48	DC	-051,9	V	pass
576	17:39:48	DC	-051,8	V	pass
577	17:39:49	DC	-051,7	V	pass
578	17:39:49	DC	-051,7	V	pass
579	17:39:50	DC	-051,6	V	pass
580	17:39:51	DC	-051,6	V	pass
581	17:39:51	DC	-051,5	V	pass
582	17:39:52	DC	-051,5	V	pass
583	17:39:52	DC	-051,4	V	pass
584	17:39:53	DC	-051,4	V	pass
585	17:39:54	DC	-051,3	V	pass
586	17:39:54	DC	-051,2	V	pass
587	17:39:55	DC	-051,2	V	pass
588	17:39:55	DC	-051,1	V	pass
589	17:39:56	DC	-051,1	V	pass
590	17:39:57	DC	-051,0	V	pass
591	17:39:57	DC	-050,9	V	pass
592	17:39:58	DC	-050,9	V	pass
593	17:39:59	DC	-050,8	V	pass
594	17:39:59	DC	-050,8	V	pass
595	17:40:00	DC	-050,7	V	pass
596	17:40:00	DC	-050,7	V	pass
597	17:40:01	DC	-050,6	V	pass
598	17:40:01	DC	-050,6	V	pass
599	17:40:02	DC	-050,5	V	pass
600	17:40:03	DC	-050,5	V	pass
601	17:40:03	DC	-050,4	V	pass
602	17:40:04	DC	-050,4	V	pass
603	17:40:04	DC	-050,3	V	pass
604	17:40:05	DC	-050,3	V	pass
605	17:40:06	DC	-050,2	V	pass
606	17:40:06	DC	-050,2	V	pass
607	17:40:07	DC	-050,1	V	pass
608	17:40:07	DC	-050,1	V	pass
609	17:40:08	DC	-050,0	V	pass
610	17:40:09	DC	-049,9	V	pass
611	17:40:09	DC	-049,9	V	pass
612	17:40:10	DC	-049,8	V	pass
613	17:40:11	DC	-049,8	V	pass
614	17:40:11	DC	-049,7	V	pass
615	17:40:12	DC	-049,6	V	pass
616	17:40:12	DC	-049,6	V	pass
617	17:40:13	DC	-049,5	V	pass
618	17:40:13	DC	-049,5	V	pass
619	17:40:14	DC	-049,4	V	pass
620	17:40:15	DC	-049,4	V	pass
621	17:40:15	DC	-049,3	V	pass
622	17:40:16	DC	-049,2	V	pass
623	17:40:17	DC	-049,2	V	pass
624	17:40:17	DC	-049,1	V	pass
625	17:40:18	DC	-049,1	V	pass
626	17:40:18	DC	-049,1	V	pass
627	17:40:19	DC	-049,0	V	pass
628	17:40:20	DC	-048,9	V	pass
629	17:40:20	DC	-048,9	V	pass
