No	Time	DC/AC	Value	Unit	AUTO
591	18:03:18	DC	-052,5	V	pass
592	18:03:18	DC	-052,4	V	pass
593	18:03:19	DC	-052,3	V	pass
594	18:03:20	DC	-052,3	V	pass
595	18:03:20	DC	-052,2	V	pass
596	18:03:21	DC	-052,2	V	pass
597	18:03:21	DC	-052,1	V	pass
598	18:03:22	DC	-052,1	V	pass
599	18:03:23	DC	-052,0	V	pass
600	18:03:23	DC	-052,0	V	pass
601	18:03:24	DC	-051,9	V	pass
602	18:03:25	DC	-051,9	V	pass
603	18:03:25	DC	-051,8	V	pass
604	18:03:26	DC	-051,7	V	pass
605	18:03:26	DC	-051,7	V	pass
606	18:03:27	DC	-051,6	V	pass
607	18:03:28	DC	-051,6	V	pass
608	18:03:28	DC	-051,5	V	pass
609	18:03:29	DC	-051,5	V	pass
610	18:03:29	DC	-051,4	V	pass
611	18:03:30	DC	-051,3	V	pass
612	18:03:31	DC	-051,3	V	pass
613	18:03:31	DC	-051,3	V	pass
614	18:03:32	DC	-051,2	V	pass
615	18:03:33	DC	-051,1	V	pass
616	18:03:33	DC	-051,1	V	pass
617	18:03:34	DC	-051,0	V	pass
618	18:03:34	DC	-051,0	V	pass
619	18:03:35	DC	-050,9	V	pass
620	18:03:35	DC	-050,8	V	pass
621	18:03:36	DC	-050,8	V	pass
622	18:03:37	DC	-050,8	V	pass
623	18:03:37	DC	-050,7	V	pass
624	18:03:38	DC	-050,6	V	pass
625	18:03:39	DC	-050,6	V	pass
626	18:03:39	DC	-050,5	V	pass
627	18:03:40	DC	-050,5	V	pass
628	18:03:40	DC	-050,4	V	pass
629	18:03:41	DC	-050,4	V	pass
630	18:03:41	DC	-050,3	V	pass
631	18:03:42	DC	-050,3	V	pass
632	18:03:43	DC	-050,2	V	pass
633	18:03:43	DC	-050,1	V	pass
634	18:03:44	DC	-050,1	V	pass
635	18:03:44	DC	-050,0	V	pass
636	18:03:45	DC	-050,0	V	pass
637	18:03:46	DC	-049,9	V	pass
638	18:03:46	DC	-049,9	V	pass
639	18:03:47	DC	-049,8	V	pass
640	18:03:47	DC	-049,7	V	pass
641	18:03:48	DC	-049,7	V	pass
642	18:03:49	DC	-049,7	V	pass
643	18:03:49	DC	-049,6	V	pass
644	18:03:50	DC	-049,6	V	pass
645	18:03:50	DC	-049,5	V	pass
646	18:03:51	DC	-049,4	V	pass
647	18:03:52	DC	-049,3	V	pass
648	18:03:52	DC	-049,3	V	pass
649	18:03:53	DC	-049,2	V	pass
650	18:03:54	DC	-049,2	V	pass
651	18:03:54	DC	-049,1	V	pass
652	18:03:55	DC	-049,1	V	pass
653	18:03:55	DC	-049,0	V	pass
654	18:03:56	DC	-049,0	V	pass
655	18:03:57	DC	-048,9	V	pass
656	18:03:57	DC	-048,9	V	pass
657	18:03:58	DC	-048,8	V	pass
658	18:03:58	DC	-048,8	V	pass
659	18:03:59	DC	-048,7	V	pass
660	18:04:00	DC	-048,6	V	pass
